IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP
00000045622;000;4730;04;01;23;04;01;2000;004;F1;1;1;00;00;7.29166666666667
00000119361;000;4730;04;01;24;04;01;2012;004;F1;1;1;00;00;7.29166666666667
00000100990;000;4711;04;01;01;04;01;2002;004;F1;1;1;00;00;7.29166666666667
00000176025;000;4711;04;01;01;04;01;2018;004;F1;1;1;00;00;7.29166666666667
00000019108;000;8549;04;01;01;04;01;2000;003;F2;2;1;00;00;7.25
00000108828;000;8521;04;01;29;04;01;2013;003;F2;1;1;00;00;7.25
00000109276;000;5610;22;09;01;04;01;2010;015;M;1;1;00;00;7.2
00000178943;000;4661;17;01;03;04;01;2018;004;F1;1;1;00;00;7.14285714285714
00000144403;000;8510;11;02;01;04;01;2017;003;F2;1;1;00;00;7
00000110422;000;8010;22;09;01;04;01;2013;016;M;1;1;00;00;7
00000146463;000;7730;15;01;36;04;01;2015;016;F2;1;3;12;20;7
00000150298;000;7730;20;01;01;04;01;2002;016;F2;1;1;00;00;7
00000157334;000;7710;15;01;14;04;01;2009;016;F2;1;1;00;00;7
00000151192;000;6810;21;11;01;04;01;2012;016;M;1;1;00;00;7
00000175908;000;6110;05;01;01;04;01;2017;013;M;1;1;00;00;7
00000108935;000;4923;01;03;07;04;01;2009;013;F2;1;1;00;00;7
00000158490;000;4730;22;08;01;04;01;2014;004;F1;1;1;00;00;7
00000156302;000;4630;21;11;01;04;01;2005;004;F1;1;1;00;00;7
00000020126;000;3313;02;18;01;04;01;2005;011;M;1;1;00;00;7
00000166805;000;3311;02;18;01;04;01;2016;011;M;1;1;00;00;7
00000011468;000;3290;15;01;15;04;01;1976;011;D2;1;3;12;21;7
00000021502;000;3290;15;01;01;04;01;2000;011;D2;1;1;00;00;7
00000164027;000;2610;15;01;33;04;01;2012;011;M;1;1;00;00;7
00000174277;000;2610;15;01;03;04;01;2006;011;M;1;1;00;00;7
00000010397;000;2220;04;01;01;04;01;1978;011;D2;1;1;00;00;7
00000013651;000;1811;15;01;03;04;01;1989;011;D2;1;1;00;00;7
00000017512;000;0311;20;05;01;04;01;1997;010;F2;1;1;00;00;7
00000110004;000;1030;20;01;01;04;01;2010;011;M;1;1;00;00;69
00000135791;000;1071;15;01;32;04;01;2010;011;M;1;1;00;00;68.875
00000151436;000;1071;15;01;40;04;01;2013;011;M;1;1;00;00;68.875
00000051554;000;4100;11;01;12;04;01;2009;005;M;1;1;00;00;66.5
00000175907;000;4690;04;01;01;04;01;2017;004;M;1;1;00;00;66.2727272727273
00000175625;000;4663;04;01;01;04;01;2017;004;M;1;1;00;00;66.2727272727273
00000109357;000;4659;04;01;01;04;01;2003;004;M;1;1;00;00;66.2727272727273
00000178225;000;4630;04;07;01;04;01;2016;004;M;1;1;00;00;66.2727272727273
00000011579;000;4690;15;01;40;04;01;1986;004;M;1;1;00;00;66.0496453900709
00000024594;000;4690;15;01;31;04;01;2001;004;M;1;1;00;00;66.0496453900709
00000110701;000;4690;15;01;32;04;01;2013;004;M;1;1;00;00;66.0496453900709
00000122031;000;4690;15;01;35;04;01;2005;004;M;1;1;00;00;66.0496453900709
00000166520;000;4690;15;01;17;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000168433;000;4690;15;01;40;04;01;2014;004;M;1;1;00;00;66.0496453900709
00000172135;000;4690;15;01;16;04;01;2010;004;M;1;1;00;00;66.0496453900709
00000173674;000;4690;15;01;41;04;01;2008;004;M;1;1;00;00;66.0496453900709
00000174131;000;4690;15;01;41;04;01;2003;004;M;1;1;00;00;66.0496453900709
00000174232;000;4690;15;01;35;04;01;2007;004;M;1;1;00;00;66.0496453900709
00000174319;000;4690;15;01;01;04;01;2007;004;M;1;1;00;00;66.0496453900709
00000174332;000;4690;15;01;40;04;01;2007;004;M;1;1;00;00;66.0496453900709
00000174451;000;4690;15;01;16;04;01;2008;004;M;1;1;00;00;66.0496453900709
00000174710;000;4690;15;01;37;04;01;2009;004;M;1;1;00;00;66.0496453900709
00000174720;000;4690;15;01;42;04;01;2009;004;M;1;1;00;00;66.0496453900709
00000174781;000;4690;15;01;37;04;01;2009;004;M;1;1;00;00;66.0496453900709
00000175482;000;4690;15;01;16;04;01;2011;004;M;1;1;00;00;66.0496453900709
00000177966;000;4690;15;01;10;04;01;2015;004;M;1;1;00;00;66.0496453900709
00000178904;000;4690;15;01;01;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000176877;000;4669;15;01;21;04;01;2015;004;M;1;1;00;00;66.0496453900709
00000178223;000;4669;15;01;18;04;01;2016;004;M;1;1;00;00;66.0496453900709
00000173433;000;4666;15;01;23;04;01;2013;004;M;1;1;00;00;66.0496453900709
00000087137;000;4663;15;01;40;04;01;2000;004;M;1;1;00;00;66.0496453900709
00000144393;000;4663;15;01;15;04;01;2008;004;M;1;1;00;00;66.0496453900709
00000147162;000;4663;15;01;01;04;01;2009;004;M;1;1;00;00;66.0496453900709
00000166440;000;4663;15;01;35;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000168617;000;4663;15;01;35;04;01;2005;004;M;1;1;00;00;66.0496453900709
00000168619;000;4663;15;01;33;04;01;2005;004;M;1;1;00;00;66.0496453900709
00000168637;000;4663;15;01;17;04;01;2005;004;M;1;1;00;00;66.0496453900709
00000174309;000;4663;15;01;35;04;01;2007;004;M;1;1;00;00;66.0496453900709
00000174611;000;4663;15;01;34;04;01;2009;004;M;1;1;00;00;66.0496453900709
00000175383;000;4663;15;01;03;04;01;2011;004;M;1;1;00;00;66.0496453900709
00000176793;000;4663;15;01;01;04;01;2014;004;M;1;1;00;00;66.0496453900709
00000177972;000;4663;15;01;01;04;01;2015;004;M;1;1;00;00;66.0496453900709
00000110910;000;4662;15;01;22;04;01;2013;004;M;1;1;00;00;66.0496453900709
00000110681;000;4661;15;01;32;04;01;2013;004;M;2;1;00;00;66.0496453900709
00000147217;000;4661;15;01;19;04;01;2014;004;M;1;1;00;00;66.0496453900709
00000155338;000;4661;15;01;30;04;01;2010;004;M;1;1;00;00;66.0496453900709
00000176610;000;4661;15;01;08;04;01;2014;004;M;1;1;00;00;66.0496453900709
00000168771;000;4659;15;01;01;04;01;2006;004;M;1;1;00;00;66.0496453900709
00000173146;000;4659;15;01;36;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000174415;000;4659;15;01;16;04;01;2008;004;M;1;1;00;00;66.0496453900709
00000174454;000;4659;15;01;41;04;01;2007;004;M;1;1;00;00;66.0496453900709
00000174603;000;4659;15;01;28;04;01;2009;004;M;1;1;00;00;66.0496453900709
00000175670;000;4659;15;01;40;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000176179;000;4659;15;01;15;04;01;2018;004;M;1;1;00;00;66.0496453900709
00000038271;000;4653;15;01;01;04;01;1992;004;M;1;1;00;00;66.0496453900709
00000049648;000;4652;15;01;16;04;01;2002;004;M;1;1;00;00;66.0496453900709
00000168509;000;4652;15;01;41;04;01;2005;004;M;1;1;00;00;66.0496453900709
00000175005;000;4652;15;01;19;04;01;2011;004;M;1;1;00;00;66.0496453900709
00000176251;000;4652;15;01;19;04;01;2018;004;M;1;1;00;00;66.0496453900709
00000176443;000;4652;15;01;17;04;01;2014;004;M;1;1;00;00;66.0496453900709
00000013091;000;4651;15;01;30;04;01;1982;004;M;1;1;00;00;66.0496453900709
00000117193;000;4651;15;01;16;04;01;1990;004;M;1;1;00;00;66.0496453900709
00000169064;000;4651;15;01;30;04;01;1998;004;M;1;1;00;00;66.0496453900709
00000174424;000;4651;15;01;17;04;01;2008;004;M;1;1;00;00;66.0496453900709
00000025263;000;4649;15;01;41;04;01;2002;004;M;1;1;00;00;66.0496453900709
00000048924;000;4649;15;01;01;04;01;2007;004;M;1;1;00;00;66.0496453900709
00000109735;000;4649;15;01;22;04;01;2007;004;M;1;1;00;00;66.0496453900709
00000150660;000;4649;15;01;33;04;01;2006;004;M;1;1;00;00;66.0496453900709
00000167163;000;4649;15;01;31;04;01;2016;004;M;1;1;00;00;66.0496453900709
00000168703;000;4649;15;01;16;04;01;2006;004;M;1;1;00;00;66.0496453900709
00000172573;000;4649;15;01;01;04;01;2012;004;M;1;1;00;00;66.0496453900709
00000174148;000;4649;15;01;36;04;01;2014;004;M;1;1;00;00;66.0496453900709
00000174805;000;4649;15;01;32;04;01;2010;004;M;1;1;00;00;66.0496453900709
00000175000;000;4649;15;01;01;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000176846;000;4649;15;01;35;04;01;2014;004;M;1;1;00;00;66.0496453900709
00000177352;000;4649;15;01;33;04;01;2016;004;M;1;1;00;00;66.0496453900709
00000152306;000;4641;15;01;18;04;01;2016;004;M;1;1;00;00;66.0496453900709
00000171975;000;4641;15;01;18;04;01;2008;004;M;1;1;00;00;66.0496453900709
00000172779;000;4641;15;01;30;04;01;2012;004;M;1;1;00;00;66.0496453900709
00000174749;000;4641;15;01;01;04;01;2009;004;M;1;1;00;00;66.0496453900709
00000175018;000;4641;15;01;15;04;01;2011;004;M;1;1;00;00;66.0496453900709
00000175523;000;4641;15;01;20;04;01;2015;004;M;1;1;00;00;66.0496453900709
00000175545;000;4641;15;01;03;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000177582;000;4641;15;01;15;04;01;2010;004;M;1;1;00;00;66.0496453900709
00000178975;000;4641;15;01;22;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000025617;000;4630;15;01;30;04;01;2003;004;M;1;1;00;00;66.0496453900709
00000121742;000;4630;15;01;35;04;01;2012;004;M;1;1;00;00;66.0496453900709
00000166452;000;4630;15;01;37;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000172564;000;4630;15;01;15;04;01;2012;004;M;1;1;00;00;66.0496453900709
00000172598;000;4630;15;01;22;04;01;2012;004;M;1;1;00;00;66.0496453900709
00000175478;000;4630;15;01;37;04;01;2015;004;M;1;1;00;00;66.0496453900709
00000177620;000;4630;15;01;37;04;01;2015;004;M;1;1;00;00;66.0496453900709
00000177623;000;4630;15;01;15;04;01;2015;004;M;1;1;00;00;66.0496453900709
00000178862;000;4630;15;01;03;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000165897;000;4620;15;01;15;04;01;2017;004;M;1;1;00;00;66.0496453900709
00000173320;000;4923;08;01;04;04;01;2009;013;M;1;1;00;00;65.75
00000144886;000;4922;08;01;04;04;01;2001;013;M;1;1;00;00;65.75
00000150370;000;4921;08;01;08;04;01;2010;013;M;1;1;00;00;65.75
00000166685;000;1313;15;01;01;04;01;2016;011;M;1;1;00;00;62.5
00000010809;000;1312;15;01;11;04;01;1986;011;M;2;1;00;00;62.5
00000173604;000;4772;08;01;01;04;01;2012;004;M;1;1;00;00;62.3333333333333
00000051792;000;6209;15;01;22;04;01;2011;016;M;1;1;00;00;60.545455
00000052134;000;6209;15;01;40;04;01;2010;016;M;1;1;00;00;60.545455
00000109505;000;6209;15;01;36;04;01;2004;016;M;1;1;00;00;60.545455
00000150032;000;6209;15;01;30;04;01;2004;016;M;1;1;00;00;60.545455
00000120367;000;6202;15;01;40;04;01;2011;016;M;1;1;00;00;60.545455
00000167205;000;6202;15;01;22;04;01;2016;016;M;1;1;00;00;60.545455
00000035838;000;6201;15;01;30;04;01;2004;016;M;1;1;00;00;60.545455
00000173013;000;6201;15;01;19;04;01;2013;016;M;1;1;00;00;60.545455
00000035008;000;7020;15;01;31;04;01;1984;016;M;1;1;00;00;60.529412
00000150805;000;7020;15;01;22;04;01;2008;016;M;1;1;00;00;60.529412
00000168600;000;7020;15;01;40;04;01;2011;016;M;1;1;00;00;60.529412
00000170511;000;7020;15;01;22;04;01;1999;016;M;1;1;00;00;60.529412
00000170515;000;7020;15;01;31;04;01;1999;016;M;1;1;00;00;60.529412
00000173572;000;7020;15;01;22;04;01;2014;016;M;1;1;00;00;60.529412
00000174852;000;7020;15;01;40;04;01;2010;016;M;1;1;00;00;60.529412
00000175415;000;7020;15;01;20;04;01;2011;016;M;1;1;00;00;60.529412
00000176136;000;7020;15;01;13;04;01;2018;016;M;1;1;00;00;60.529412
00000177802;000;7020;15;01;22;04;01;2015;016;M;1;1;00;00;60.529412
00000177882;000;7020;15;01;30;04;01;2015;016;M;1;1;00;00;60.529412
00000178056;000;7020;15;01;40;04;01;2015;016;M;1;1;00;00;60.529412
00000170992;000;1071;04;01;01;04;01;2011;011;M;1;1;00;00;60
00000010345;000;4663;04;01;01;04;01;1980;004;F1;1;1;00;00;6.8
00000152223;000;4661;04;01;01;04;01;2016;004;F1;1;1;00;00;6.8
00000027592;000;8010;15;01;41;04;01;2006;016;F2;1;1;00;00;6.666667
00000177000;000;8010;15;01;01;04;01;2014;016;F2;1;1;00;00;6.666667
00000151705;000;5510;08;01;01;04;01;2014;007;F2;1;1;00;00;6.666667
00000173364;000;5510;08;01;01;04;01;2015;007;F2;1;1;00;00;6.666667
00000175224;000;4530;22;06;01;04;01;2012;004;F1;1;1;00;00;6.66666666666667
00000166135;000;4520;22;09;09;04;01;2015;004;F1;1;1;00;00;6.66666666666667
00000010359;000;5610;04;01;01;04;01;1981;015;F2;1;1;00;00;6.6
00000021186;000;5610;04;01;10;04;01;2006;015;F2;1;1;00;00;6.6
00000173912;000;5610;04;01;03;04;01;2002;015;F2;1;1;00;00;6.6
00000120302;000;4761;06;01;01;04;01;2010;004;F1;2;1;00;00;6.5
00000110426;000;4752;06;08;01;04;01;2013;004;F1;1;1;00;00;6.5
00000118659;000;4730;06;01;01;04;01;1998;004;F1;1;1;00;00;6.5
00000166696;000;4390;12;06;01;04;01;2016;005;M;1;1;00;00;6.5
00000119107;000;0311;07;01;02;04;01;2008;010;F2;1;1;00;00;6.5
00000178805;000;0311;07;01;02;04;01;2017;010;F2;1;1;00;00;6.5
00000156221;000;4923;20;01;01;04;01;1996;013;F2;1;1;00;00;6.333333
00000120007;000;4922;20;01;01;04;01;2010;013;F2;1;1;00;00;6.333333
00000020130;000;4923;02;18;01;04;01;2007;013;F2;1;1;00;00;6.285714
00000170615;000;4922;02;18;01;04;01;2003;013;F2;1;1;00;00;6.285714
00000018367;000;4530;25;01;01;04;01;2005;004;F1;1;1;00;00;6.25
00000017346;000;4100;25;01;01;04;01;1999;005;F2;1;1;00;00;6.2
00000015367;000;9329;15;01;21;04;01;1994;016;F2;1;1;00;00;6
00000048457;000;9329;15;01;41;04;01;2006;016;F2;1;1;00;00;6
00000149332;000;7830;15;08;06;04;01;2013;016;M;1;1;00;00;6
00000151574;000;7120;07;01;01;04;01;2013;016;F2;1;1;00;00;6
00000171335;000;6209;23;01;01;04;01;2011;016;M;1;1;00;00;6
00000144134;000;6110;22;01;01;04;01;2008;013;F2;1;1;00;00;6
00000175801;000;5610;10;01;02;04;01;2017;015;F2;1;1;00;00;6
00000150044;000;5510;24;02;01;04;01;2017;007;M;1;1;00;00;6
00000157659;000;5510;18;03;01;04;01;2016;007;M;1;1;00;00;6
00000166816;000;4530;13;01;01;04;01;2016;004;F1;1;1;00;00;6
00000022492;000;4510;13;01;01;04;01;2006;004;F1;1;1;00;00;6
00000150202;000;4312;04;01;01;04;01;2010;005;F2;1;1;00;00;6
00000150737;000;2029;13;04;02;04;01;2007;011;D2;1;1;00;00;6
00000150041;000;1610;25;01;05;04;01;2015;011;D2;1;1;00;00;6
00000152262;000;1610;25;01;07;04;01;2016;011;D2;1;1;00;00;6
00000021194;000;1511;04;01;04;04;01;2006;011;D2;1;1;00;00;6
00000170605;000;1511;13;01;05;04;01;2003;011;D2;1;1;00;00;6
00000151908;000;7320;15;01;01;04;01;2015;016;M;1;1;00;00;59.222222
00000149048;000;7310;15;01;36;04;01;2013;016;M;1;1;00;00;59.222222
00000151381;000;7310;15;01;22;04;01;2012;016;M;1;1;00;00;59.222222
00000165924;000;7310;15;01;20;04;01;2017;016;M;1;1;00;00;59.222222
00000168639;000;7310;15;01;08;04;01;2004;016;M;1;1;00;00;59.222222
00000172959;000;7310;15;01;22;04;01;2013;016;M;1;1;00;00;59.222222
00000121680;000;4799;15;01;40;04;01;2013;004;M;1;1;00;00;58.3488372093023
00000169082;000;4799;15;01;36;04;01;2011;004;M;1;1;00;00;58.3488372093023
00000151611;000;4782;15;01;14;04;01;2016;004;M;1;1;00;00;58.3488372093023
00000039273;000;4773;15;01;15;04;01;2006;004;M;1;1;00;00;58.3488372093023
00000108352;000;4773;15;01;17;04;01;2009;004;M;1;1;00;00;58.3488372093023
00000147191;000;4773;15;01;34;04;01;2011;004;M;1;1;00;00;58.3488372093023
00000151989;000;4773;15;01;30;04;01;2018;004;M;1;1;00;00;58.3488372093023
00000166914;000;4773;15;01;05;04;01;2017;004;M;1;1;00;00;58.3488372093023
00000168642;000;4773;15;01;28;04;01;2006;004;M;1;1;00;00;58.3488372093023
00000171643;000;4773;15;01;01;04;01;2012;004;M;1;1;00;00;58.3488372093023
00000174608;000;4773;15;01;41;04;01;2009;004;M;1;1;00;00;58.3488372093023
00000175327;000;4773;15;01;03;04;01;2011;004;M;1;1;00;00;58.3488372093023
00000147058;000;4772;15;01;32;04;01;2014;004;M;1;1;00;00;58.3488372093023
00000152516;000;4772;15;01;01;04;01;2016;004;M;1;1;00;00;58.3488372093023
00000157107;000;4772;15;01;37;04;01;2004;004;F1;1;1;00;00;58.3488372093023
00000172606;000;4772;15;01;10;04;01;2012;004;M;1;1;00;00;58.3488372093023
00000173207;000;4772;15;01;13;04;01;2013;004;M;1;1;00;00;58.3488372093023
00000174009;000;4772;15;01;22;04;01;1994;004;M;1;1;00;00;58.3488372093023
00000174698;000;4772;15;01;25;04;01;2009;004;M;1;1;00;00;58.3488372093023
